codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doenca_de_chagas_aguda
316860,Teófilo Otoni,2018,6,2018-6-01,0
316860,Teófilo Otoni,2018,7,2018-7-01,0
316860,Teófilo Otoni,2018,8,2018-8-01,0
316860,Teófilo Otoni,2018,9,2018-9-01,0
316860,Teófilo Otoni,2018,10,2018-10-01,0
316860,Teófilo Otoni,2018,11,2018-11-01,0
316860,Teófilo Otoni,2018,12,2018-12-01,0
316990,Ubá,2018,1,2018-1-01,0
316990,Ubá,2018,2,2018-2-01,1
316990,Ubá,2018,3,2018-3-01,0
316990,Ubá,2018,4,2018-4-01,0
316990,Ubá,2018,5,2018-5-01,0
316990,Ubá,2018,6,2018-6-01,0
316990,Ubá,2018,7,2018-7-01,0
316990,Ubá,2018,8,2018-8-01,0
316990,Ubá,2018,9,2018-9-01,0
316990,Ubá,2018,10,2018-10-01,0
316990,Ubá,2018,11,2018-11-01,0
316990,Ubá,2018,12,2018-12-01,0
317020,Uberlândia,2018,1,2018-1-01,0
317020,Uberlândia,2018,2,2018-2-01,0
317020,Uberlândia,2018,3,2018-3-01,0
317020,Uberlândia,2018,4,2018-4-01,0
317020,Uberlândia,2018,5,2018-5-01,0
317020,Uberlândia,2018,6,2018-6-01,0
317020,Uberlândia,2018,7,2018-7-01,0
317020,Uberlândia,2018,8,2018-8-01,0
317020,Uberlândia,2018,9,2018-9-01,0
317020,Uberlândia,2018,10,2018-10-01,0
317020,Uberlândia,2018,11,2018-11-01,5
317020,Uberlândia,2018,12,2018-12-01,0
317052,Urucuia,2018,1,2018-1-01,0
317052,Urucuia,2018,2,2018-2-01,0
317052,Urucuia,2018,3,2018-3-01,0
317052,Urucuia,2018,4,2018-4-01,0
317052,Urucuia,2018,5,2018-5-01,0
317052,Urucuia,2018,6,2018-6-01,0
317052,Urucuia,2018,7,2018-7-01,1
317052,Urucuia,2018,8,2018-8-01,0
317052,Urucuia,2018,9,2018-9-01,0
317052,Urucuia,2018,10,2018-10-01,0
317052,Urucuia,2018,11,2018-11-01,0
317052,Urucuia,2018,12,2018-12-01,0
317070,Varginha,2018,1,2018-1-01,0
317070,Varginha,2018,2,2018-2-01,0
317070,Varginha,2018,3,2018-3-01,0
317070,Varginha,2018,4,2018-4-01,0
317070,Varginha,2018,5,2018-5-01,0
317070,Varginha,2018,6,2018-6-01,0
317070,Varginha,2018,7,2018-7-01,2
317070,Varginha,2018,8,2018-8-01,0
317070,Varginha,2018,9,2018-9-01,0
317070,Varginha,2018,10,2018-10-01,0
317070,Varginha,2018,11,2018-11-01,0
317070,Varginha,2018,12,2018-12-01,0
317090,Varzelândia,2018,1,2018-1-01,0
317090,Varzelândia,2018,2,2018-2-01,0
317090,Varzelândia,2018,3,2018-3-01,0
317090,Varzelândia,2018,4,2018-4-01,0
317090,Varzelândia,2018,5,2018-5-01,0
317090,Varzelândia,2018,6,2018-6-01,0
317090,Varzelândia,2018,7,2018-7-01,0
317090,Varzelândia,2018,8,2018-8-01,0
317090,Varzelândia,2018,9,2018-9-01,1
317090,Varzelândia,2018,10,2018-10-01,0
317090,Varzelândia,2018,11,2018-11-01,0
317090,Varzelândia,2018,12,2018-12-01,0
317115,Vermelho Novo,2018,1,2018-1-01,0
317115,Vermelho Novo,2018,2,2018-2-01,3
317115,Vermelho Novo,2018,3,2018-3-01,0
317115,Vermelho Novo,2018,4,2018-4-01,0
317115,Vermelho Novo,2018,5,2018-5-01,0
317115,Vermelho Novo,2018,6,2018-6-01,0
317115,Vermelho Novo,2018,7,2018-7-01,0
317115,Vermelho Novo,2018,8,2018-8-01,0
317115,Vermelho Novo,2018,9,2018-9-01,0
317115,Vermelho Novo,2018,10,2018-10-01,0
317115,Vermelho Novo,2018,11,2018-11-01,0
317115,Vermelho Novo,2018,12,2018-12-01,0
317130,Viçosa,2018,1,2018-1-01,1
317130,Viçosa,2018,2,2018-2-01,0
317130,Viçosa,2018,3,2018-3-01,0
317130,Viçosa,2018,4,2018-4-01,1
317130,Viçosa,2018,5,2018-5-01,0
317130,Viçosa,2018,6,2018-6-01,0
317130,Viçosa,2018,7,2018-7-01,0
317130,Viçosa,2018,8,2018-8-01,0
317130,Viçosa,2018,9,2018-9-01,0
317130,Viçosa,2018,10,2018-10-01,0
317130,Viçosa,2018,11,2018-11-01,0
317130,Viçosa,2018,12,2018-12-01,0
310060,Água Boa,2017,1,2017-1-01,0
310060,Água Boa,2017,2,2017-2-01,0
310060,Água Boa,2017,3,2017-3-01,0
310060,Água Boa,2017,4,2017-4-01,0
310060,Água Boa,2017,5,2017-5-01,0
310060,Água Boa,2017,6,2017-6-01,0
310060,Água Boa,2017,7,2017-7-01,0
310060,Água Boa,2017,8,2017-8-01,0
310060,Água Boa,2017,9,2017-9-01,0
310060,Água Boa,2017,10,2017-10-01,0
310060,Água Boa,2017,11,2017-11-01,1
310060,Água Boa,2017,12,2017-12-01,0
310110,Aimorés,2017,1,2017-1-01,0
310110,Aimorés,2017,2,2017-2-01,0
310110,Aimorés,2017,3,2017-3-01,0
310110,Aimorés,2017,4,2017-4-01,0
310110,Aimorés,2017,5,2017-5-01,0
310110,Aimorés,2017,6,2017-6-01,1
310110,Aimorés,2017,7,2017-7-01,0
310110,Aimorés,2017,8,2017-8-01,0
310110,Aimorés,2017,9,2017-9-01,0
310110,Aimorés,2017,10,2017-10-01,0
310110,Aimorés,2017,11,2017-11-01,4
310110,Aimorés,2017,12,2017-12-01,0
310150,Além Paraíba,2017,1,2017-1-01,0
310150,Além Paraíba,2017,2,2017-2-01,0
310150,Além Paraíba,2017,3,2017-3-01,0
310150,Além Paraíba,2017,4,2017-4-01,0
310150,Além Paraíba,2017,5,2017-5-01,1
310150,Além Paraíba,2017,6,2017-6-01,0
310150,Além Paraíba,2017,7,2017-7-01,0
310150,Além Paraíba,2017,8,2017-8-01,0
310150,Além Paraíba,2017,9,2017-9-01,0
310150,Além Paraíba,2017,10,2017-10-01,0
310150,Além Paraíba,2017,11,2017-11-01,0
310150,Além Paraíba,2017,12,2017-12-01,0
310500,Baldim,2017,1,2017-1-01,0
310500,Baldim,2017,2,2017-2-01,0
310500,Baldim,2017,3,2017-3-01,1
310500,Baldim,2017,4,2017-4-01,0
310500,Baldim,2017,5,2017-5-01,0
310500,Baldim,2017,6,2017-6-01,0
310500,Baldim,2017,7,2017-7-01,0
310500,Baldim,2017,8,2017-8-01,0
310500,Baldim,2017,9,2017-9-01,0
310500,Baldim,2017,10,2017-10-01,0
310500,Baldim,2017,11,2017-11-01,0
310500,Baldim,2017,12,2017-12-01,0
310560,Barbacena,2017,1,2017-1-01,0
310560,Barbacena,2017,2,2017-2-01,0
310560,Barbacena,2017,3,2017-3-01,0
310560,Barbacena,2017,4,2017-4-01,0
310560,Barbacena,2017,5,2017-5-01,1
310560,Barbacena,2017,6,2017-6-01,0
310560,Barbacena,2017,7,2017-7-01,0
310560,Barbacena,2017,8,2017-8-01,0
310560,Barbacena,2017,9,2017-9-01,0
310560,Barbacena,2017,10,2017-10-01,0
310560,Barbacena,2017,11,2017-11-01,0
310560,Barbacena,2017,12,2017-12-01,0
310620,Belo Horizonte,2017,1,2017-1-01,0
310620,Belo Horizonte,2017,2,2017-2-01,0
310620,Belo Horizonte,2017,3,2017-3-01,0
310620,Belo Horizonte,2017,4,2017-4-01,0
310620,Belo Horizonte,2017,5,2017-5-01,0
310620,Belo Horizonte,2017,6,2017-6-01,0
310620,Belo Horizonte,2017,7,2017-7-01,0
310620,Belo Horizonte,2017,8,2017-8-01,0
310620,Belo Horizonte,2017,9,2017-9-01,0
310620,Belo Horizonte,2017,10,2017-10-01,0
310620,Belo Horizonte,2017,11,2017-11-01,1
310620,Belo Horizonte,2017,12,2017-12-01,0
310740,Bom Despacho,2017,1,2017-1-01,0
310740,Bom Despacho,2017,2,2017-2-01,0
310740,Bom Despacho,2017,3,2017-3-01,3
310740,Bom Despacho,2017,4,2017-4-01,0
310740,Bom Despacho,2017,5,2017-5-01,0
310740,Bom Despacho,2017,6,2017-6-01,0
310740,Bom Despacho,2017,7,2017-7-01,2
310740,Bom Despacho,2017,8,2017-8-01,0
310740,Bom Despacho,2017,9,2017-9-01,0
310740,Bom Despacho,2017,10,2017-10-01,0
310740,Bom Despacho,2017,11,2017-11-01,0
310740,Bom Despacho,2017,12,2017-12-01,3
310860,Brasília de Minas,2017,1,2017-1-01,0
310860,Brasília de Minas,2017,2,2017-2-01,0
310860,Brasília de Minas,2017,3,2017-3-01,0
310860,Brasília de Minas,2017,4,2017-4-01,0
310860,Brasília de Minas,2017,5,2017-5-01,0
310860,Brasília de Minas,2017,6,2017-6-01,0
310860,Brasília de Minas,2017,7,2017-7-01,0
310860,Brasília de Minas,2017,8,2017-8-01,0
310860,Brasília de Minas,2017,9,2017-9-01,0
310860,Brasília de Minas,2017,10,2017-10-01,0
310860,Brasília de Minas,2017,11,2017-11-01,0
310860,Brasília de Minas,2017,12,2017-12-01,1
310970,Cachoeira de Minas,2017,1,2017-1-01,0
310970,Cachoeira de Minas,2017,2,2017-2-01,0
310970,Cachoeira de Minas,2017,3,2017-3-01,0
310970,Cachoeira de Minas,2017,4,2017-4-01,0
310970,Cachoeira de Minas,2017,5,2017-5-01,0
310970,Cachoeira de Minas,2017,6,2017-6-01,0
310970,Cachoeira de Minas,2017,7,2017-7-01,0
310970,Cachoeira de Minas,2017,8,2017-8-01,1
310970,Cachoeira de Minas,2017,9,2017-9-01,0
310970,Cachoeira de Minas,2017,10,2017-10-01,0
310970,Cachoeira de Minas,2017,11,2017-11-01,0
310970,Cachoeira de Minas,2017,12,2017-12-01,0
311050,Camanducaia,2017,1,2017-1-01,0
311050,Camanducaia,2017,2,2017-2-01,0
311050,Camanducaia,2017,3,2017-3-01,0
311050,Camanducaia,2017,4,2017-4-01,1
311050,Camanducaia,2017,5,2017-5-01,0
311050,Camanducaia,2017,6,2017-6-01,1
311050,Camanducaia,2017,7,2017-7-01,0
311050,Camanducaia,2017,8,2017-8-01,0
311050,Camanducaia,2017,9,2017-9-01,0
311050,Camanducaia,2017,10,2017-10-01,0
311050,Camanducaia,2017,11,2017-11-01,0
311050,Camanducaia,2017,12,2017-12-01,0
311450,Carmópolis de Minas,2017,1,2017-1-01,0
311450,Carmópolis de Minas,2017,2,2017-2-01,0
311450,Carmópolis de Minas,2017,3,2017-3-01,0
311450,Carmópolis de Minas,2017,4,2017-4-01,0
311450,Carmópolis de Minas,2017,5,2017-5-01,0
311450,Carmópolis de Minas,2017,6,2017-6-01,0
311450,Carmópolis de Minas,2017,7,2017-7-01,0
311450,Carmópolis de Minas,2017,8,2017-8-01,0
311450,Carmópolis de Minas,2017,9,2017-9-01,0
311450,Carmópolis de Minas,2017,10,2017-10-01,0
311450,Carmópolis de Minas,2017,11,2017-11-01,1
311450,Carmópolis de Minas,2017,12,2017-12-01,0
311740,Conceição de Ipanema,2017,1,2017-1-01,0
311740,Conceição de Ipanema,2017,2,2017-2-01,0
311740,Conceição de Ipanema,2017,3,2017-3-01,0
311740,Conceição de Ipanema,2017,4,2017-4-01,0
311740,Conceição de Ipanema,2017,5,2017-5-01,0
311740,Conceição de Ipanema,2017,6,2017-6-01,0
311740,Conceição de Ipanema,2017,7,2017-7-01,0
311740,Conceição de Ipanema,2017,8,2017-8-01,0
311740,Conceição de Ipanema,2017,9,2017-9-01,0
311740,Conceição de Ipanema,2017,10,2017-10-01,0
311740,Conceição de Ipanema,2017,11,2017-11-01,4
311740,Conceição de Ipanema,2017,12,2017-12-01,0
311750,Conceição do Mato Dentro,2017,1,2017-1-01,0
311750,Conceição do Mato Dentro,2017,2,2017-2-01,0
311750,Conceição do Mato Dentro,2017,3,2017-3-01,0
311750,Conceição do Mato Dentro,2017,4,2017-4-01,0
311750,Conceição do Mato Dentro,2017,5,2017-5-01,0
311750,Conceição do Mato Dentro,2017,6,2017-6-01,0
311750,Conceição do Mato Dentro,2017,7,2017-7-01,0
311750,Conceição do Mato Dentro,2017,8,2017-8-01,0
311750,Conceição do Mato Dentro,2017,9,2017-9-01,0
311750,Conceição do Mato Dentro,2017,10,2017-10-01,0
311750,Conceição do Mato Dentro,2017,11,2017-11-01,1
311750,Conceição do Mato Dentro,2017,12,2017-12-01,0
311840,Conselheiro Pena,2017,1,2017-1-01,0
311840,Conselheiro Pena,2017,2,2017-2-01,0
311840,Conselheiro Pena,2017,3,2017-3-01,0
311840,Conselheiro Pena,2017,4,2017-4-01,1
311840,Conselheiro Pena,2017,5,2017-5-01,0
311840,Conselheiro Pena,2017,6,2017-6-01,0
311840,Conselheiro Pena,2017,7,2017-7-01,0
311840,Conselheiro Pena,2017,8,2017-8-01,0
311840,Conselheiro Pena,2017,9,2017-9-01,0
311840,Conselheiro Pena,2017,10,2017-10-01,0
311840,Conselheiro Pena,2017,11,2017-11-01,0
311840,Conselheiro Pena,2017,12,2017-12-01,0
311860,Contagem,2017,1,2017-1-01,0
311860,Contagem,2017,2,2017-2-01,0
311860,Contagem,2017,3,2017-3-01,1
311860,Contagem,2017,4,2017-4-01,0
311860,Contagem,2017,5,2017-5-01,0
311860,Contagem,2017,6,2017-6-01,0
311860,Contagem,2017,7,2017-7-01,0
311860,Contagem,2017,8,2017-8-01,0
311860,Contagem,2017,9,2017-9-01,0
311860,Contagem,2017,10,2017-10-01,0
311860,Contagem,2017,11,2017-11-01,0
311860,Contagem,2017,12,2017-12-01,0
312090,Curvelo,2017,1,2017-1-01,1
312090,Curvelo,2017,2,2017-2-01,0
312090,Curvelo,2017,3,2017-3-01,0
312090,Curvelo,2017,4,2017-4-01,0
312090,Curvelo,2017,5,2017-5-01,0
312090,Curvelo,2017,6,2017-6-01,0
312090,Curvelo,2017,7,2017-7-01,0
312090,Curvelo,2017,8,2017-8-01,0
312090,Curvelo,2017,9,2017-9-01,0
312090,Curvelo,2017,10,2017-10-01,0
312090,Curvelo,2017,11,2017-11-01,0
312090,Curvelo,2017,12,2017-12-01,1
312530,Faria Lemos,2017,1,2017-1-01,0
312530,Faria Lemos,2017,2,2017-2-01,0
312530,Faria Lemos,2017,3,2017-3-01,0
312530,Faria Lemos,2017,4,2017-4-01,0
312530,Faria Lemos,2017,5,2017-5-01,0
312530,Faria Lemos,2017,6,2017-6-01,0
312530,Faria Lemos,2017,7,2017-7-01,0
312530,Faria Lemos,2017,8,2017-8-01,0
312530,Faria Lemos,2017,9,2017-9-01,0
312530,Faria Lemos,2017,10,2017-10-01,1
312530,Faria Lemos,2017,11,2017-11-01,0
312530,Faria Lemos,2017,12,2017-12-01,0
312770,Governador Valadares,2017,1,2017-1-01,0
312770,Governador Valadares,2017,2,2017-2-01,1
312770,Governador Valadares,2017,3,2017-3-01,0
312770,Governador Valadares,2017,4,2017-4-01,0
312770,Governador Valadares,2017,5,2017-5-01,0
312770,Governador Valadares,2017,6,2017-6-01,0
312770,Governador Valadares,2017,7,2017-7-01,0
312770,Governador Valadares,2017,8,2017-8-01,0
312770,Governador Valadares,2017,9,2017-9-01,0
312770,Governador Valadares,2017,10,2017-10-01,0
312770,Governador Valadares,2017,11,2017-11-01,0
312770,Governador Valadares,2017,12,2017-12-01,0
313020,Igaratinga,2017,1,2017-1-01,0
313020,Igaratinga,2017,2,2017-2-01,0
313020,Igaratinga,2017,3,2017-3-01,0
313020,Igaratinga,2017,4,2017-4-01,0
313020,Igaratinga,2017,5,2017-5-01,0
313020,Igaratinga,2017,6,2017-6-01,0
313020,Igaratinga,2017,7,2017-7-01,0
313020,Igaratinga,2017,8,2017-8-01,0
313020,Igaratinga,2017,9,2017-9-01,0
313020,Igaratinga,2017,10,2017-10-01,0
313020,Igaratinga,2017,11,2017-11-01,0
313020,Igaratinga,2017,12,2017-12-01,1
313110,Inimutaba,2017,1,2017-1-01,0
313110,Inimutaba,2017,2,2017-2-01,1
313110,Inimutaba,2017,3,2017-3-01,0
313110,Inimutaba,2017,4,2017-4-01,0
313110,Inimutaba,2017,5,2017-5-01,0
313110,Inimutaba,2017,6,2017-6-01,1
313110,Inimutaba,2017,7,2017-7-01,0
313110,Inimutaba,2017,8,2017-8-01,2
313110,Inimutaba,2017,9,2017-9-01,1
313110,Inimutaba,2017,10,2017-10-01,1
313110,Inimutaba,2017,11,2017-11-01,0
313110,Inimutaba,2017,12,2017-12-01,1
313320,Itanhomi,2017,1,2017-1-01,0
313320,Itanhomi,2017,2,2017-2-01,0
313320,Itanhomi,2017,3,2017-3-01,0
313320,Itanhomi,2017,4,2017-4-01,0
313320,Itanhomi,2017,5,2017-5-01,0
313320,Itanhomi,2017,6,2017-6-01,0
313320,Itanhomi,2017,7,2017-7-01,0
313320,Itanhomi,2017,8,2017-8-01,0
313320,Itanhomi,2017,9,2017-9-01,0
313320,Itanhomi,2017,10,2017-10-01,3
313320,Itanhomi,2017,11,2017-11-01,0
313320,Itanhomi,2017,12,2017-12-01,0
313670,Juiz de Fora,2017,1,2017-1-01,0
313670,Juiz de Fora,2017,2,2017-2-01,0
313670,Juiz de Fora,2017,3,2017-3-01,0
313670,Juiz de Fora,2017,4,2017-4-01,0
313670,Juiz de Fora,2017,5,2017-5-01,1
313670,Juiz de Fora,2017,6,2017-6-01,0
313670,Juiz de Fora,2017,7,2017-7-01,0
313670,Juiz de Fora,2017,8,2017-8-01,0
313670,Juiz de Fora,2017,9,2017-9-01,0
313670,Juiz de Fora,2017,10,2017-10-01,0
313670,Juiz de Fora,2017,11,2017-11-01,0
313670,Juiz de Fora,2017,12,2017-12-01,0
313695,Juvenília,2017,1,2017-1-01,0
313695,Juvenília,2017,2,2017-2-01,0
313695,Juvenília,2017,3,2017-3-01,0
313695,Juvenília,2017,4,2017-4-01,0
313695,Juvenília,2017,5,2017-5-01,0
313695,Juvenília,2017,6,2017-6-01,0
313695,Juvenília,2017,7,2017-7-01,0
313695,Juvenília,2017,8,2017-8-01,0
313695,Juvenília,2017,9,2017-9-01,0
313695,Juvenília,2017,10,2017-10-01,0
313695,Juvenília,2017,11,2017-11-01,0
313695,Juvenília,2017,12,2017-12-01,1
313740,Lagoa Dourada,2017,1,2017-1-01,0
313740,Lagoa Dourada,2017,2,2017-2-01,0
313740,Lagoa Dourada,2017,3,2017-3-01,0
313740,Lagoa Dourada,2017,4,2017-4-01,0
313740,Lagoa Dourada,2017,5,2017-5-01,0
313740,Lagoa Dourada,2017,6,2017-6-01,0
313740,Lagoa Dourada,2017,7,2017-7-01,0
313740,Lagoa Dourada,2017,8,2017-8-01,0
313740,Lagoa Dourada,2017,9,2017-9-01,0
313740,Lagoa Dourada,2017,10,2017-10-01,0
313740,Lagoa Dourada,2017,11,2017-11-01,0
313740,Lagoa Dourada,2017,12,2017-12-01,1
313940,Manhuaçu,2017,1,2017-1-01,0
313940,Manhuaçu,2017,2,2017-2-01,0
313940,Manhuaçu,2017,3,2017-3-01,0
313940,Manhuaçu,2017,4,2017-4-01,0
313940,Manhuaçu,2017,5,2017-5-01,0
313940,Manhuaçu,2017,6,2017-6-01,0
313940,Manhuaçu,2017,7,2017-7-01,0
313940,Manhuaçu,2017,8,2017-8-01,0
313940,Manhuaçu,2017,9,2017-9-01,0
313940,Manhuaçu,2017,10,2017-10-01,11
313940,Manhuaçu,2017,11,2017-11-01,3
313940,Manhuaçu,2017,12,2017-12-01,1
313950,Manhumirim,2017,1,2017-1-01,0
313950,Manhumirim,2017,2,2017-2-01,0
313950,Manhumirim,2017,3,2017-3-01,0
313950,Manhumirim,2017,4,2017-4-01,0
313950,Manhumirim,2017,5,2017-5-01,0
313950,Manhumirim,2017,6,2017-6-01,0
313950,Manhumirim,2017,7,2017-7-01,1
313950,Manhumirim,2017,8,2017-8-01,0
313950,Manhumirim,2017,9,2017-9-01,0
313950,Manhumirim,2017,10,2017-10-01,0
313950,Manhumirim,2017,11,2017-11-01,0
313950,Manhumirim,2017,12,2017-12-01,0
314070,Mateus Leme,2017,1,2017-1-01,0
314070,Mateus Leme,2017,2,2017-2-01,1
314070,Mateus Leme,2017,3,2017-3-01,1
314070,Mateus Leme,2017,4,2017-4-01,2
314070,Mateus Leme,2017,5,2017-5-01,2
314070,Mateus Leme,2017,6,2017-6-01,0
314070,Mateus Leme,2017,7,2017-7-01,1
314070,Mateus Leme,2017,8,2017-8-01,0
314070,Mateus Leme,2017,9,2017-9-01,0
314070,Mateus Leme,2017,10,2017-10-01,3
314070,Mateus Leme,2017,11,2017-11-01,0
314070,Mateus Leme,2017,12,2017-12-01,0
314140,Medina,2017,1,2017-1-01,0
314140,Medina,2017,2,2017-2-01,1
314140,Medina,2017,3,2017-3-01,0
314140,Medina,2017,4,2017-4-01,0
314140,Medina,2017,5,2017-5-01,0
314140,Medina,2017,6,2017-6-01,0
314140,Medina,2017,7,2017-7-01,0
314140,Medina,2017,8,2017-8-01,0
314140,Medina,2017,9,2017-9-01,0
314140,Medina,2017,10,2017-10-01,0
314140,Medina,2017,11,2017-11-01,0
314140,Medina,2017,12,2017-12-01,0
314470,Nova Era,2017,1,2017-1-01,1
314470,Nova Era,2017,2,2017-2-01,1
314470,Nova Era,2017,3,2017-3-01,0
314470,Nova Era,2017,4,2017-4-01,0
314470,Nova Era,2017,5,2017-5-01,0
314470,Nova Era,2017,6,2017-6-01,0
314470,Nova Era,2017,7,2017-7-01,0
314470,Nova Era,2017,8,2017-8-01,0
314470,Nova Era,2017,9,2017-9-01,1
314470,Nova Era,2017,10,2017-10-01,1
314470,Nova Era,2017,11,2017-11-01,0
314470,Nova Era,2017,12,2017-12-01,1
314690,Papagaios,2017,1,2017-1-01,1
314690,Papagaios,2017,2,2017-2-01,0
314690,Papagaios,2017,3,2017-3-01,1
314690,Papagaios,2017,4,2017-4-01,0
314690,Papagaios,2017,5,2017-5-01,0
314690,Papagaios,2017,6,2017-6-01,0
314690,Papagaios,2017,7,2017-7-01,0
314690,Papagaios,2017,8,2017-8-01,0
314690,Papagaios,2017,9,2017-9-01,0
314690,Papagaios,2017,10,2017-10-01,1
314690,Papagaios,2017,11,2017-11-01,0
314690,Papagaios,2017,12,2017-12-01,0
314710,Pará de Minas,2017,1,2017-1-01,0
314710,Pará de Minas,2017,2,2017-2-01,1
314710,Pará de Minas,2017,3,2017-3-01,0
314710,Pará de Minas,2017,4,2017-4-01,1
314710,Pará de Minas,2017,5,2017-5-01,0
314710,Pará de Minas,2017,6,2017-6-01,0
314710,Pará de Minas,2017,7,2017-7-01,1
314710,Pará de Minas,2017,8,2017-8-01,1
314710,Pará de Minas,2017,9,2017-9-01,1
314710,Pará de Minas,2017,10,2017-10-01,0
314710,Pará de Minas,2017,11,2017-11-01,1
314710,Pará de Minas,2017,12,2017-12-01,0
315360,Prudente de Morais,2017,1,2017-1-01,0
315360,Prudente de Morais,2017,2,2017-2-01,0
315360,Prudente de Morais,2017,3,2017-3-01,1
315360,Prudente de Morais,2017,4,2017-4-01,0
315360,Prudente de Morais,2017,5,2017-5-01,0
315360,Prudente de Morais,2017,6,2017-6-01,0
315360,Prudente de Morais,2017,7,2017-7-01,0
315360,Prudente de Morais,2017,8,2017-8-01,0
315360,Prudente de Morais,2017,9,2017-9-01,0
315360,Prudente de Morais,2017,10,2017-10-01,0
315360,Prudente de Morais,2017,11,2017-11-01,0
315360,Prudente de Morais,2017,12,2017-12-01,0
315430,Resplendor,2017,1,2017-1-01,0
315430,Resplendor,2017,2,2017-2-01,1
315430,Resplendor,2017,3,2017-3-01,1
315430,Resplendor,2017,4,2017-4-01,0
315430,Resplendor,2017,5,2017-5-01,0
315430,Resplendor,2017,6,2017-6-01,0
315430,Resplendor,2017,7,2017-7-01,0
315430,Resplendor,2017,8,2017-8-01,0
315430,Resplendor,2017,9,2017-9-01,0
315430,Resplendor,2017,10,2017-10-01,0
315430,Resplendor,2017,11,2017-11-01,0
315430,Resplendor,2017,12,2017-12-01,1
315460,Ribeirão das Neves,2017,1,2017-1-01,0
315460,Ribeirão das Neves,2017,2,2017-2-01,0
315460,Ribeirão das Neves,2017,3,2017-3-01,0
315460,Ribeirão das Neves,2017,4,2017-4-01,0
315460,Ribeirão das Neves,2017,5,2017-5-01,0
315460,Ribeirão das Neves,2017,6,2017-6-01,0
315460,Ribeirão das Neves,2017,7,2017-7-01,1
315460,Ribeirão das Neves,2017,8,2017-8-01,0
315460,Ribeirão das Neves,2017,9,2017-9-01,0
315460,Ribeirão das Neves,2017,10,2017-10-01,0
315460,Ribeirão das Neves,2017,11,2017-11-01,0
315460,Ribeirão das Neves,2017,12,2017-12-01,0
315670,Sabará,2017,1,2017-1-01,0
315670,Sabará,2017,2,2017-2-01,0
315670,Sabará,2017,3,2017-3-01,0
315670,Sabará,2017,4,2017-4-01,1
315670,Sabará,2017,5,2017-5-01,0
315670,Sabará,2017,6,2017-6-01,0
315670,Sabará,2017,7,2017-7-01,0
315670,Sabará,2017,8,2017-8-01,0
315670,Sabará,2017,9,2017-9-01,0
315670,Sabará,2017,10,2017-10-01,0
315670,Sabará,2017,11,2017-11-01,0
315670,Sabará,2017,12,2017-12-01,0
316060,Santo Hipólito,2017,1,2017-1-01,0
316060,Santo Hipólito,2017,2,2017-2-01,0
316060,Santo Hipólito,2017,3,2017-3-01,0
316060,Santo Hipólito,2017,4,2017-4-01,0
316060,Santo Hipólito,2017,5,2017-5-01,0
316060,Santo Hipólito,2017,6,2017-6-01,0
316060,Santo Hipólito,2017,7,2017-7-01,0
316060,Santo Hipólito,2017,8,2017-8-01,1
316060,Santo Hipólito,2017,9,2017-9-01,0
316060,Santo Hipólito,2017,10,2017-10-01,0
316060,Santo Hipólito,2017,11,2017-11-01,0
316060,Santo Hipólito,2017,12,2017-12-01,0
316180,São Gonçalo do Pará,2017,1,2017-1-01,0
316180,São Gonçalo do Pará,2017,2,2017-2-01,0
316180,São Gonçalo do Pará,2017,3,2017-3-01,0
316180,São Gonçalo do Pará,2017,4,2017-4-01,0
316180,São Gonçalo do Pará,2017,5,2017-5-01,0
316180,São Gonçalo do Pará,2017,6,2017-6-01,1
316180,São Gonçalo do Pará,2017,7,2017-7-01,0
316180,São Gonçalo do Pará,2017,8,2017-8-01,0
316180,São Gonçalo do Pará,2017,9,2017-9-01,0
316180,São Gonçalo do Pará,2017,10,2017-10-01,0
316180,São Gonçalo do Pará,2017,11,2017-11-01,1
316180,São Gonçalo do Pará,2017,12,2017-12-01,0
316290,São João Nepomuceno,2017,1,2017-1-01,0
316290,São João Nepomuceno,2017,2,2017-2-01,0
316290,São João Nepomuceno,2017,3,2017-3-01,0
316290,São João Nepomuceno,2017,4,2017-4-01,1
316290,São João Nepomuceno,2017,5,2017-5-01,0
316290,São João Nepomuceno,2017,6,2017-6-01,0
316290,São João Nepomuceno,2017,7,2017-7-01,0
316290,São João Nepomuceno,2017,8,2017-8-01,0
316290,São João Nepomuceno,2017,9,2017-9-01,0
