codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_febre_amarela
313990,Maria da Fé,2018,11,2018-11-01,0
313990,Maria da Fé,2018,12,2018-12-01,0
314000,Mariana,2018,1,2018-1-01,72
314000,Mariana,2018,2,2018-2-01,43
314000,Mariana,2018,3,2018-3-01,15
314000,Mariana,2018,4,2018-4-01,4
314000,Mariana,2018,5,2018-5-01,0
314000,Mariana,2018,6,2018-6-01,1
314000,Mariana,2018,7,2018-7-01,1
314000,Mariana,2018,8,2018-8-01,1
314000,Mariana,2018,9,2018-9-01,2
314000,Mariana,2018,10,2018-10-01,2
314000,Mariana,2018,11,2018-11-01,0
314000,Mariana,2018,12,2018-12-01,7
314015,Mário Campos,2018,1,2018-1-01,1
314015,Mário Campos,2018,2,2018-2-01,0
314015,Mário Campos,2018,3,2018-3-01,0
314015,Mário Campos,2018,4,2018-4-01,0
314015,Mário Campos,2018,5,2018-5-01,0
314015,Mário Campos,2018,6,2018-6-01,0
314015,Mário Campos,2018,7,2018-7-01,0
314015,Mário Campos,2018,8,2018-8-01,0
314015,Mário Campos,2018,9,2018-9-01,0
314015,Mário Campos,2018,10,2018-10-01,0
314015,Mário Campos,2018,11,2018-11-01,0
314015,Mário Campos,2018,12,2018-12-01,0
314020,Maripá de Minas,2018,1,2018-1-01,4
314020,Maripá de Minas,2018,2,2018-2-01,0
314020,Maripá de Minas,2018,3,2018-3-01,0
314020,Maripá de Minas,2018,4,2018-4-01,0
314020,Maripá de Minas,2018,5,2018-5-01,0
314020,Maripá de Minas,2018,6,2018-6-01,0
314020,Maripá de Minas,2018,7,2018-7-01,0
314020,Maripá de Minas,2018,8,2018-8-01,0
314020,Maripá de Minas,2018,9,2018-9-01,0
314020,Maripá de Minas,2018,10,2018-10-01,0
314020,Maripá de Minas,2018,11,2018-11-01,0
314020,Maripá de Minas,2018,12,2018-12-01,0
314050,Martinho Campos,2018,1,2018-1-01,0
314050,Martinho Campos,2018,2,2018-2-01,0
314050,Martinho Campos,2018,3,2018-3-01,0
314050,Martinho Campos,2018,4,2018-4-01,1
314050,Martinho Campos,2018,5,2018-5-01,0
314050,Martinho Campos,2018,6,2018-6-01,0
314050,Martinho Campos,2018,7,2018-7-01,0
314050,Martinho Campos,2018,8,2018-8-01,0
314050,Martinho Campos,2018,9,2018-9-01,0
314050,Martinho Campos,2018,10,2018-10-01,0
314050,Martinho Campos,2018,11,2018-11-01,0
314050,Martinho Campos,2018,12,2018-12-01,0
314070,Mateus Leme,2018,1,2018-1-01,3
314070,Mateus Leme,2018,2,2018-2-01,3
314070,Mateus Leme,2018,3,2018-3-01,0
314070,Mateus Leme,2018,4,2018-4-01,0
314070,Mateus Leme,2018,5,2018-5-01,0
314070,Mateus Leme,2018,6,2018-6-01,0
314070,Mateus Leme,2018,7,2018-7-01,1
314070,Mateus Leme,2018,8,2018-8-01,0
314070,Mateus Leme,2018,9,2018-9-01,0
314070,Mateus Leme,2018,10,2018-10-01,0
314070,Mateus Leme,2018,11,2018-11-01,0
314070,Mateus Leme,2018,12,2018-12-01,0
314080,Matias Barbosa,2018,1,2018-1-01,6
314080,Matias Barbosa,2018,2,2018-2-01,4
314080,Matias Barbosa,2018,3,2018-3-01,0
314080,Matias Barbosa,2018,4,2018-4-01,0
314080,Matias Barbosa,2018,5,2018-5-01,0
314080,Matias Barbosa,2018,6,2018-6-01,0
314080,Matias Barbosa,2018,7,2018-7-01,0
314080,Matias Barbosa,2018,8,2018-8-01,0
314080,Matias Barbosa,2018,9,2018-9-01,0
314080,Matias Barbosa,2018,10,2018-10-01,0
314080,Matias Barbosa,2018,11,2018-11-01,0
314080,Matias Barbosa,2018,12,2018-12-01,0
314090,Matipó,2018,1,2018-1-01,1
314090,Matipó,2018,2,2018-2-01,0
314090,Matipó,2018,3,2018-3-01,0
314090,Matipó,2018,4,2018-4-01,0
314090,Matipó,2018,5,2018-5-01,0
314090,Matipó,2018,6,2018-6-01,0
314090,Matipó,2018,7,2018-7-01,0
314090,Matipó,2018,8,2018-8-01,0
314090,Matipó,2018,9,2018-9-01,0
314090,Matipó,2018,10,2018-10-01,0
314090,Matipó,2018,11,2018-11-01,0
314090,Matipó,2018,12,2018-12-01,1
314160,Mercês,2018,1,2018-1-01,2
314160,Mercês,2018,2,2018-2-01,2
314160,Mercês,2018,3,2018-3-01,1
314160,Mercês,2018,4,2018-4-01,0
314160,Mercês,2018,5,2018-5-01,0
314160,Mercês,2018,6,2018-6-01,0
314160,Mercês,2018,7,2018-7-01,0
314160,Mercês,2018,8,2018-8-01,0
314160,Mercês,2018,9,2018-9-01,0
314160,Mercês,2018,10,2018-10-01,0
314160,Mercês,2018,11,2018-11-01,0
314160,Mercês,2018,12,2018-12-01,0
314180,Minas Novas,2018,1,2018-1-01,0
314180,Minas Novas,2018,2,2018-2-01,0
314180,Minas Novas,2018,3,2018-3-01,1
314180,Minas Novas,2018,4,2018-4-01,0
314180,Minas Novas,2018,5,2018-5-01,0
314180,Minas Novas,2018,6,2018-6-01,0
314180,Minas Novas,2018,7,2018-7-01,1
314180,Minas Novas,2018,8,2018-8-01,0
314180,Minas Novas,2018,9,2018-9-01,0
314180,Minas Novas,2018,10,2018-10-01,0
314180,Minas Novas,2018,11,2018-11-01,0
314180,Minas Novas,2018,12,2018-12-01,0
314210,Miradouro,2018,1,2018-1-01,1
314210,Miradouro,2018,2,2018-2-01,1
314210,Miradouro,2018,3,2018-3-01,0
314210,Miradouro,2018,4,2018-4-01,0
314210,Miradouro,2018,5,2018-5-01,0
314210,Miradouro,2018,6,2018-6-01,0
314210,Miradouro,2018,7,2018-7-01,0
314210,Miradouro,2018,8,2018-8-01,0
314210,Miradouro,2018,9,2018-9-01,0
314210,Miradouro,2018,10,2018-10-01,0
314210,Miradouro,2018,11,2018-11-01,0
314210,Miradouro,2018,12,2018-12-01,0
314230,Moeda,2018,1,2018-1-01,1
314230,Moeda,2018,2,2018-2-01,0
314230,Moeda,2018,3,2018-3-01,0
314230,Moeda,2018,4,2018-4-01,1
314230,Moeda,2018,5,2018-5-01,0
314230,Moeda,2018,6,2018-6-01,0
314230,Moeda,2018,7,2018-7-01,0
314230,Moeda,2018,8,2018-8-01,0
314230,Moeda,2018,9,2018-9-01,0
314230,Moeda,2018,10,2018-10-01,0
314230,Moeda,2018,11,2018-11-01,0
314230,Moeda,2018,12,2018-12-01,0
314330,Montes Claros,2018,1,2018-1-01,1
314330,Montes Claros,2018,2,2018-2-01,0
314330,Montes Claros,2018,3,2018-3-01,1
314330,Montes Claros,2018,4,2018-4-01,0
314330,Montes Claros,2018,5,2018-5-01,0
314330,Montes Claros,2018,6,2018-6-01,0
314330,Montes Claros,2018,7,2018-7-01,1
314330,Montes Claros,2018,8,2018-8-01,0
314330,Montes Claros,2018,9,2018-9-01,1
314330,Montes Claros,2018,10,2018-10-01,0
314330,Montes Claros,2018,11,2018-11-01,0
314330,Montes Claros,2018,12,2018-12-01,0
314390,Muriaé,2018,1,2018-1-01,2
314390,Muriaé,2018,2,2018-2-01,1
314390,Muriaé,2018,3,2018-3-01,1
314390,Muriaé,2018,4,2018-4-01,3
314390,Muriaé,2018,5,2018-5-01,0
314390,Muriaé,2018,6,2018-6-01,0
314390,Muriaé,2018,7,2018-7-01,0
314390,Muriaé,2018,8,2018-8-01,0
314390,Muriaé,2018,9,2018-9-01,0
314390,Muriaé,2018,10,2018-10-01,0
314390,Muriaé,2018,11,2018-11-01,0
314390,Muriaé,2018,12,2018-12-01,1
314440,Natércia,2018,1,2018-1-01,1
314440,Natércia,2018,2,2018-2-01,0
314440,Natércia,2018,3,2018-3-01,0
314440,Natércia,2018,4,2018-4-01,0
314440,Natércia,2018,5,2018-5-01,0
314440,Natércia,2018,6,2018-6-01,0
314440,Natércia,2018,7,2018-7-01,0
314440,Natércia,2018,8,2018-8-01,0
314440,Natércia,2018,9,2018-9-01,0
314440,Natércia,2018,10,2018-10-01,0
314440,Natércia,2018,11,2018-11-01,0
314440,Natércia,2018,12,2018-12-01,0
314480,Nova Lima,2018,1,2018-1-01,24
314480,Nova Lima,2018,2,2018-2-01,9
314480,Nova Lima,2018,3,2018-3-01,4
314480,Nova Lima,2018,4,2018-4-01,0
314480,Nova Lima,2018,5,2018-5-01,0
314480,Nova Lima,2018,6,2018-6-01,0
314480,Nova Lima,2018,7,2018-7-01,0
314480,Nova Lima,2018,8,2018-8-01,0
314480,Nova Lima,2018,9,2018-9-01,0
314480,Nova Lima,2018,10,2018-10-01,0
314480,Nova Lima,2018,11,2018-11-01,0
314480,Nova Lima,2018,12,2018-12-01,5
314520,Nova Serrana,2018,1,2018-1-01,0
314520,Nova Serrana,2018,2,2018-2-01,3
314520,Nova Serrana,2018,3,2018-3-01,1
314520,Nova Serrana,2018,4,2018-4-01,1
314520,Nova Serrana,2018,5,2018-5-01,0
314520,Nova Serrana,2018,6,2018-6-01,0
314520,Nova Serrana,2018,7,2018-7-01,0
314520,Nova Serrana,2018,8,2018-8-01,0
314520,Nova Serrana,2018,9,2018-9-01,0
314520,Nova Serrana,2018,10,2018-10-01,0
314520,Nova Serrana,2018,11,2018-11-01,0
314520,Nova Serrana,2018,12,2018-12-01,0
313660,Nova União,2018,1,2018-1-01,1
313660,Nova União,2018,2,2018-2-01,2
313660,Nova União,2018,3,2018-3-01,1
313660,Nova União,2018,4,2018-4-01,0
313660,Nova União,2018,5,2018-5-01,0
313660,Nova União,2018,6,2018-6-01,0
313660,Nova União,2018,7,2018-7-01,0
313660,Nova União,2018,8,2018-8-01,0
313660,Nova União,2018,9,2018-9-01,0
313660,Nova União,2018,10,2018-10-01,0
313660,Nova União,2018,11,2018-11-01,0
313660,Nova União,2018,12,2018-12-01,0
314530,Novo Cruzeiro,2018,1,2018-1-01,0
314530,Novo Cruzeiro,2018,2,2018-2-01,0
314530,Novo Cruzeiro,2018,3,2018-3-01,0
314530,Novo Cruzeiro,2018,4,2018-4-01,0
314530,Novo Cruzeiro,2018,5,2018-5-01,0
314530,Novo Cruzeiro,2018,6,2018-6-01,0
314530,Novo Cruzeiro,2018,7,2018-7-01,0
314530,Novo Cruzeiro,2018,8,2018-8-01,0
314530,Novo Cruzeiro,2018,9,2018-9-01,0
314530,Novo Cruzeiro,2018,10,2018-10-01,0
314530,Novo Cruzeiro,2018,11,2018-11-01,3
314530,Novo Cruzeiro,2018,12,2018-12-01,0
314540,Olaria,2018,1,2018-1-01,0
314540,Olaria,2018,2,2018-2-01,0
314540,Olaria,2018,3,2018-3-01,1
314540,Olaria,2018,4,2018-4-01,2
314540,Olaria,2018,5,2018-5-01,0
314540,Olaria,2018,6,2018-6-01,0
314540,Olaria,2018,7,2018-7-01,0
314540,Olaria,2018,8,2018-8-01,0
314540,Olaria,2018,9,2018-9-01,0
314540,Olaria,2018,10,2018-10-01,0
314540,Olaria,2018,11,2018-11-01,0
314540,Olaria,2018,12,2018-12-01,0
314570,Oliveira Fortes,2018,1,2018-1-01,0
314570,Oliveira Fortes,2018,2,2018-2-01,1
314570,Oliveira Fortes,2018,3,2018-3-01,0
314570,Oliveira Fortes,2018,4,2018-4-01,0
314570,Oliveira Fortes,2018,5,2018-5-01,0
314570,Oliveira Fortes,2018,6,2018-6-01,0
314570,Oliveira Fortes,2018,7,2018-7-01,0
314570,Oliveira Fortes,2018,8,2018-8-01,0
314570,Oliveira Fortes,2018,9,2018-9-01,0
314570,Oliveira Fortes,2018,10,2018-10-01,0
314570,Oliveira Fortes,2018,11,2018-11-01,0
314570,Oliveira Fortes,2018,12,2018-12-01,0
314590,Ouro Branco,2018,1,2018-1-01,6
314590,Ouro Branco,2018,2,2018-2-01,21
314590,Ouro Branco,2018,3,2018-3-01,5
314590,Ouro Branco,2018,4,2018-4-01,1
314590,Ouro Branco,2018,5,2018-5-01,0
314590,Ouro Branco,2018,6,2018-6-01,0
314590,Ouro Branco,2018,7,2018-7-01,0
314590,Ouro Branco,2018,8,2018-8-01,0
314590,Ouro Branco,2018,9,2018-9-01,1
314590,Ouro Branco,2018,10,2018-10-01,0
314590,Ouro Branco,2018,11,2018-11-01,0
314590,Ouro Branco,2018,12,2018-12-01,0
314610,Ouro Preto,2018,1,2018-1-01,9
314610,Ouro Preto,2018,2,2018-2-01,14
314610,Ouro Preto,2018,3,2018-3-01,7
314610,Ouro Preto,2018,4,2018-4-01,3
314610,Ouro Preto,2018,5,2018-5-01,0
314610,Ouro Preto,2018,6,2018-6-01,1
314610,Ouro Preto,2018,7,2018-7-01,0
314610,Ouro Preto,2018,8,2018-8-01,0
314610,Ouro Preto,2018,9,2018-9-01,0
314610,Ouro Preto,2018,10,2018-10-01,0
314610,Ouro Preto,2018,11,2018-11-01,0
314610,Ouro Preto,2018,12,2018-12-01,0
314660,Paiva,2018,1,2018-1-01,0
314660,Paiva,2018,2,2018-2-01,3
314660,Paiva,2018,3,2018-3-01,0
314660,Paiva,2018,4,2018-4-01,0
314660,Paiva,2018,5,2018-5-01,0
314660,Paiva,2018,6,2018-6-01,0
314660,Paiva,2018,7,2018-7-01,0
314660,Paiva,2018,8,2018-8-01,0
314660,Paiva,2018,9,2018-9-01,0
314660,Paiva,2018,10,2018-10-01,0
314660,Paiva,2018,11,2018-11-01,0
314660,Paiva,2018,12,2018-12-01,0
314690,Papagaios,2018,1,2018-1-01,0
314690,Papagaios,2018,2,2018-2-01,0
314690,Papagaios,2018,3,2018-3-01,1
314690,Papagaios,2018,4,2018-4-01,0
314690,Papagaios,2018,5,2018-5-01,0
314690,Papagaios,2018,6,2018-6-01,0
314690,Papagaios,2018,7,2018-7-01,0
314690,Papagaios,2018,8,2018-8-01,0
314690,Papagaios,2018,9,2018-9-01,0
314690,Papagaios,2018,10,2018-10-01,0
314690,Papagaios,2018,11,2018-11-01,0
314690,Papagaios,2018,12,2018-12-01,0
314710,Pará de Minas,2018,1,2018-1-01,0
314710,Pará de Minas,2018,2,2018-2-01,1
314710,Pará de Minas,2018,3,2018-3-01,1
314710,Pará de Minas,2018,4,2018-4-01,0
314710,Pará de Minas,2018,5,2018-5-01,0
314710,Pará de Minas,2018,6,2018-6-01,0
314710,Pará de Minas,2018,7,2018-7-01,0
314710,Pará de Minas,2018,8,2018-8-01,0
314710,Pará de Minas,2018,9,2018-9-01,1
314710,Pará de Minas,2018,10,2018-10-01,0
314710,Pará de Minas,2018,11,2018-11-01,0
314710,Pará de Minas,2018,12,2018-12-01,0
314730,Paraisópolis,2018,1,2018-1-01,1
314730,Paraisópolis,2018,2,2018-2-01,2
314730,Paraisópolis,2018,3,2018-3-01,2
314730,Paraisópolis,2018,4,2018-4-01,0
314730,Paraisópolis,2018,5,2018-5-01,0
314730,Paraisópolis,2018,6,2018-6-01,0
314730,Paraisópolis,2018,7,2018-7-01,0
314730,Paraisópolis,2018,8,2018-8-01,0
314730,Paraisópolis,2018,9,2018-9-01,0
314730,Paraisópolis,2018,10,2018-10-01,0
314730,Paraisópolis,2018,11,2018-11-01,0
314730,Paraisópolis,2018,12,2018-12-01,0
314740,Paraopeba,2018,1,2018-1-01,1
314740,Paraopeba,2018,2,2018-2-01,0
314740,Paraopeba,2018,3,2018-3-01,1
314740,Paraopeba,2018,4,2018-4-01,0
314740,Paraopeba,2018,5,2018-5-01,0
314740,Paraopeba,2018,6,2018-6-01,0
314740,Paraopeba,2018,7,2018-7-01,0
314740,Paraopeba,2018,8,2018-8-01,0
314740,Paraopeba,2018,9,2018-9-01,0
314740,Paraopeba,2018,10,2018-10-01,0
314740,Paraopeba,2018,11,2018-11-01,0
314740,Paraopeba,2018,12,2018-12-01,0
314760,Passa Quatro,2018,1,2018-1-01,0
314760,Passa Quatro,2018,2,2018-2-01,0
314760,Passa Quatro,2018,3,2018-3-01,0
314760,Passa Quatro,2018,4,2018-4-01,1
314760,Passa Quatro,2018,5,2018-5-01,0
314760,Passa Quatro,2018,6,2018-6-01,0
314760,Passa Quatro,2018,7,2018-7-01,0
314760,Passa Quatro,2018,8,2018-8-01,0
314760,Passa Quatro,2018,9,2018-9-01,0
314760,Passa Quatro,2018,10,2018-10-01,0
314760,Passa Quatro,2018,11,2018-11-01,0
314760,Passa Quatro,2018,12,2018-12-01,0
314770,Passa Tempo,2018,1,2018-1-01,1
314770,Passa Tempo,2018,2,2018-2-01,2
314770,Passa Tempo,2018,3,2018-3-01,0
314770,Passa Tempo,2018,4,2018-4-01,0
314770,Passa Tempo,2018,5,2018-5-01,0
314770,Passa Tempo,2018,6,2018-6-01,0
314770,Passa Tempo,2018,7,2018-7-01,0
314770,Passa Tempo,2018,8,2018-8-01,0
314770,Passa Tempo,2018,9,2018-9-01,0
314770,Passa Tempo,2018,10,2018-10-01,0
314770,Passa Tempo,2018,11,2018-11-01,0
314770,Passa Tempo,2018,12,2018-12-01,0
314790,Passos,2018,1,2018-1-01,1
314790,Passos,2018,2,2018-2-01,1
314790,Passos,2018,3,2018-3-01,0
314790,Passos,2018,4,2018-4-01,0
314790,Passos,2018,5,2018-5-01,0
314790,Passos,2018,6,2018-6-01,0
314790,Passos,2018,7,2018-7-01,0
314790,Passos,2018,8,2018-8-01,0
314790,Passos,2018,9,2018-9-01,0
314790,Passos,2018,10,2018-10-01,0
314790,Passos,2018,11,2018-11-01,0
314790,Passos,2018,12,2018-12-01,0
314830,Paula Cândido,2018,1,2018-1-01,1
314830,Paula Cândido,2018,2,2018-2-01,0
314830,Paula Cândido,2018,3,2018-3-01,0
314830,Paula Cândido,2018,4,2018-4-01,0
314830,Paula Cândido,2018,5,2018-5-01,0
314830,Paula Cândido,2018,6,2018-6-01,0
314830,Paula Cândido,2018,7,2018-7-01,0
314830,Paula Cândido,2018,8,2018-8-01,0
314830,Paula Cândido,2018,9,2018-9-01,0
314830,Paula Cândido,2018,10,2018-10-01,0
314830,Paula Cândido,2018,11,2018-11-01,0
314830,Paula Cândido,2018,12,2018-12-01,0
314870,Pedra Azul,2018,1,2018-1-01,0
314870,Pedra Azul,2018,2,2018-2-01,0
314870,Pedra Azul,2018,3,2018-3-01,0
314870,Pedra Azul,2018,4,2018-4-01,0
314870,Pedra Azul,2018,5,2018-5-01,0
314870,Pedra Azul,2018,6,2018-6-01,0
314870,Pedra Azul,2018,7,2018-7-01,0
314870,Pedra Azul,2018,8,2018-8-01,0
314870,Pedra Azul,2018,9,2018-9-01,0
314870,Pedra Azul,2018,10,2018-10-01,0
314870,Pedra Azul,2018,11,2018-11-01,0
314870,Pedra Azul,2018,12,2018-12-01,1
314880,Pedra do Anta,2018,1,2018-1-01,2
314880,Pedra do Anta,2018,2,2018-2-01,0
314880,Pedra do Anta,2018,3,2018-3-01,0
314880,Pedra do Anta,2018,4,2018-4-01,0
314880,Pedra do Anta,2018,5,2018-5-01,0
314880,Pedra do Anta,2018,6,2018-6-01,0
314880,Pedra do Anta,2018,7,2018-7-01,0
314880,Pedra do Anta,2018,8,2018-8-01,0
314880,Pedra do Anta,2018,9,2018-9-01,0
314880,Pedra do Anta,2018,10,2018-10-01,0
314880,Pedra do Anta,2018,11,2018-11-01,0
314880,Pedra do Anta,2018,12,2018-12-01,0
314930,Pedro Leopoldo,2018,1,2018-1-01,2
314930,Pedro Leopoldo,2018,2,2018-2-01,2
314930,Pedro Leopoldo,2018,3,2018-3-01,0
314930,Pedro Leopoldo,2018,4,2018-4-01,0
314930,Pedro Leopoldo,2018,5,2018-5-01,0
314930,Pedro Leopoldo,2018,6,2018-6-01,0
314930,Pedro Leopoldo,2018,7,2018-7-01,0
314930,Pedro Leopoldo,2018,8,2018-8-01,0
314930,Pedro Leopoldo,2018,9,2018-9-01,0
314930,Pedro Leopoldo,2018,10,2018-10-01,0
314930,Pedro Leopoldo,2018,11,2018-11-01,0
314930,Pedro Leopoldo,2018,12,2018-12-01,0
314950,Pequeri,2018,1,2018-1-01,3
314950,Pequeri,2018,2,2018-2-01,2
314950,Pequeri,2018,3,2018-3-01,0
314950,Pequeri,2018,4,2018-4-01,0
314950,Pequeri,2018,5,2018-5-01,0
314950,Pequeri,2018,6,2018-6-01,0
314950,Pequeri,2018,7,2018-7-01,0
314950,Pequeri,2018,8,2018-8-01,0
314950,Pequeri,2018,9,2018-9-01,0
314950,Pequeri,2018,10,2018-10-01,0
314950,Pequeri,2018,11,2018-11-01,0
314950,Pequeri,2018,12,2018-12-01,0
315010,Piau,2018,1,2018-1-01,4
315010,Piau,2018,2,2018-2-01,0
315010,Piau,2018,3,2018-3-01,0
315010,Piau,2018,4,2018-4-01,0
315010,Piau,2018,5,2018-5-01,0
315010,Piau,2018,6,2018-6-01,0
315010,Piau,2018,7,2018-7-01,0
315010,Piau,2018,8,2018-8-01,0
315010,Piau,2018,9,2018-9-01,0
315010,Piau,2018,10,2018-10-01,0
315010,Piau,2018,11,2018-11-01,0
315010,Piau,2018,12,2018-12-01,0
315020,Piedade de Ponte Nova,2018,1,2018-1-01,0
315020,Piedade de Ponte Nova,2018,2,2018-2-01,0
315020,Piedade de Ponte Nova,2018,3,2018-3-01,0
315020,Piedade de Ponte Nova,2018,4,2018-4-01,0
315020,Piedade de Ponte Nova,2018,5,2018-5-01,0
315020,Piedade de Ponte Nova,2018,6,2018-6-01,0
315020,Piedade de Ponte Nova,2018,7,2018-7-01,1
315020,Piedade de Ponte Nova,2018,8,2018-8-01,0
315020,Piedade de Ponte Nova,2018,9,2018-9-01,0
315020,Piedade de Ponte Nova,2018,10,2018-10-01,0
315020,Piedade de Ponte Nova,2018,11,2018-11-01,0
315020,Piedade de Ponte Nova,2018,12,2018-12-01,0
315080,Piranga,2018,1,2018-1-01,15
315080,Piranga,2018,2,2018-2-01,5
315080,Piranga,2018,3,2018-3-01,0
315080,Piranga,2018,4,2018-4-01,1
315080,Piranga,2018,5,2018-5-01,1
315080,Piranga,2018,6,2018-6-01,0
315080,Piranga,2018,7,2018-7-01,0
315080,Piranga,2018,8,2018-8-01,0
315080,Piranga,2018,9,2018-9-01,0
315080,Piranga,2018,10,2018-10-01,0
315080,Piranga,2018,11,2018-11-01,0
315080,Piranga,2018,12,2018-12-01,0
315130,Piraúba,2018,1,2018-1-01,0
315130,Piraúba,2018,2,2018-2-01,0
315130,Piraúba,2018,3,2018-3-01,1
315130,Piraúba,2018,4,2018-4-01,0
315130,Piraúba,2018,5,2018-5-01,0
315130,Piraúba,2018,6,2018-6-01,0
315130,Piraúba,2018,7,2018-7-01,0
315130,Piraúba,2018,8,2018-8-01,0
315130,Piraúba,2018,9,2018-9-01,0
315130,Piraúba,2018,10,2018-10-01,0
315130,Piraúba,2018,11,2018-11-01,0
315130,Piraúba,2018,12,2018-12-01,0
315150,Piumhi,2018,1,2018-1-01,1
315150,Piumhi,2018,2,2018-2-01,0
315150,Piumhi,2018,3,2018-3-01,0
315150,Piumhi,2018,4,2018-4-01,1
315150,Piumhi,2018,5,2018-5-01,0
315150,Piumhi,2018,6,2018-6-01,0
315150,Piumhi,2018,7,2018-7-01,0
315150,Piumhi,2018,8,2018-8-01,0
315150,Piumhi,2018,9,2018-9-01,0
315150,Piumhi,2018,10,2018-10-01,0
315150,Piumhi,2018,11,2018-11-01,0
315150,Piumhi,2018,12,2018-12-01,0
315160,Planura,2018,1,2018-1-01,1
315160,Planura,2018,2,2018-2-01,0
315160,Planura,2018,3,2018-3-01,0
315160,Planura,2018,4,2018-4-01,0
315160,Planura,2018,5,2018-5-01,0
315160,Planura,2018,6,2018-6-01,0
315160,Planura,2018,7,2018-7-01,0
315160,Planura,2018,8,2018-8-01,0
315160,Planura,2018,9,2018-9-01,0
315160,Planura,2018,10,2018-10-01,0
315160,Planura,2018,11,2018-11-01,0
315160,Planura,2018,12,2018-12-01,0
315170,Poço Fundo,2018,1,2018-1-01,2
315170,Poço Fundo,2018,2,2018-2-01,0
315170,Poço Fundo,2018,3,2018-3-01,0
315170,Poço Fundo,2018,4,2018-4-01,0
315170,Poço Fundo,2018,5,2018-5-01,0
315170,Poço Fundo,2018,6,2018-6-01,0
315170,Poço Fundo,2018,7,2018-7-01,0
315170,Poço Fundo,2018,8,2018-8-01,0
315170,Poço Fundo,2018,9,2018-9-01,0
315170,Poço Fundo,2018,10,2018-10-01,0
315170,Poço Fundo,2018,11,2018-11-01,0
315170,Poço Fundo,2018,12,2018-12-01,0
315180,Poços de Caldas,2018,1,2018-1-01,1
315180,Poços de Caldas,2018,2,2018-2-01,0
315180,Poços de Caldas,2018,3,2018-3-01,0
315180,Poços de Caldas,2018,4,2018-4-01,0
315180,Poços de Caldas,2018,5,2018-5-01,0
315180,Poços de Caldas,2018,6,2018-6-01,0
315180,Poços de Caldas,2018,7,2018-7-01,0
315180,Poços de Caldas,2018,8,2018-8-01,0
315180,Poços de Caldas,2018,9,2018-9-01,0
315180,Poços de Caldas,2018,10,2018-10-01,0
315180,Poços de Caldas,2018,11,2018-11-01,0
315180,Poços de Caldas,2018,12,2018-12-01,0
315210,Ponte Nova,2018,1,2018-1-01,9
315210,Ponte Nova,2018,2,2018-2-01,4
315210,Ponte Nova,2018,3,2018-3-01,0
315210,Ponte Nova,2018,4,2018-4-01,1
315210,Ponte Nova,2018,5,2018-5-01,0
315210,Ponte Nova,2018,6,2018-6-01,0
315210,Ponte Nova,2018,7,2018-7-01,0
315210,Ponte Nova,2018,8,2018-8-01,0
315210,Ponte Nova,2018,9,2018-9-01,0
315210,Ponte Nova,2018,10,2018-10-01,0
315210,Ponte Nova,2018,11,2018-11-01,0
315210,Ponte Nova,2018,12,2018-12-01,0
315230,Porto Firme,2018,1,2018-1-01,13
315230,Porto Firme,2018,2,2018-2-01,2
315230,Porto Firme,2018,3,2018-3-01,0
315230,Porto Firme,2018,4,2018-4-01,0
315230,Porto Firme,2018,5,2018-5-01,0
315230,Porto Firme,2018,6,2018-6-01,0
315230,Porto Firme,2018,7,2018-7-01,0
315230,Porto Firme,2018,8,2018-8-01,0
315230,Porto Firme,2018,9,2018-9-01,0
315230,Porto Firme,2018,10,2018-10-01,0
315230,Porto Firme,2018,11,2018-11-01,0
315230,Porto Firme,2018,12,2018-12-01,0
315250,Pouso Alegre,2018,1,2018-1-01,1
315250,Pouso Alegre,2018,2,2018-2-01,3
315250,Pouso Alegre,2018,3,2018-3-01,0
315250,Pouso Alegre,2018,4,2018-4-01,0
315250,Pouso Alegre,2018,5,2018-5-01,0
315250,Pouso Alegre,2018,6,2018-6-01,0
315250,Pouso Alegre,2018,7,2018-7-01,0
315250,Pouso Alegre,2018,8,2018-8-01,0
315250,Pouso Alegre,2018,9,2018-9-01,0
315250,Pouso Alegre,2018,10,2018-10-01,0
315250,Pouso Alegre,2018,11,2018-11-01,0
315250,Pouso Alegre,2018,12,2018-12-01,0
315300,Pratinha,2018,1,2018-1-01,1
315300,Pratinha,2018,2,2018-2-01,0
315300,Pratinha,2018,3,2018-3-01,0
315300,Pratinha,2018,4,2018-4-01,0
315300,Pratinha,2018,5,2018-5-01,0
315300,Pratinha,2018,6,2018-6-01,0
315300,Pratinha,2018,7,2018-7-01,0
315300,Pratinha,2018,8,2018-8-01,0
315300,Pratinha,2018,9,2018-9-01,0
315300,Pratinha,2018,10,2018-10-01,0
315300,Pratinha,2018,11,2018-11-01,0
315300,Pratinha,2018,12,2018-12-01,0
315310,Presidente Bernardes,2018,1,2018-1-01,7
315310,Presidente Bernardes,2018,2,2018-2-01,3
315310,Presidente Bernardes,2018,3,2018-3-01,0
315310,Presidente Bernardes,2018,4,2018-4-01,0
315310,Presidente Bernardes,2018,5,2018-5-01,0
315310,Presidente Bernardes,2018,6,2018-6-01,0
315310,Presidente Bernardes,2018,7,2018-7-01,0
315310,Presidente Bernardes,2018,8,2018-8-01,0
315310,Presidente Bernardes,2018,9,2018-9-01,0
315310,Presidente Bernardes,2018,10,2018-10-01,0
315310,Presidente Bernardes,2018,11,2018-11-01,0
